Number;Date-Time;Temp(°C)
3525;23.07.2024 08:53:30;35,95
3526;23.07.2024 08:53:35;35,95
3527;23.07.2024 08:53:40;35,95
3528;23.07.2024 08:53:45;35,95
3529;23.07.2024 08:53:50;35,95
3530;23.07.2024 08:53:55;35,95
3531;23.07.2024 08:54:00;35,95
3532;23.07.2024 08:54:05;35,95
3533;23.07.2024 08:54:10;35,95
3534;23.07.2024 08:54:15;35,95
3535;23.07.2024 08:54:20;35,95
3536;23.07.2024 08:54:25;35,92
3537;23.07.2024 08:54:30;35,89
3538;23.07.2024 08:54:35;35,86
3539;23.07.2024 08:54:40;35,89
3540;23.07.2024 08:54:45;35,89
3541;23.07.2024 08:54:50;35,86
3542;23.07.2024 08:54:55;35,86
3543;23.07.2024 08:55:00;35,86
3544;23.07.2024 08:55:05;35,84
3545;23.07.2024 08:55:10;35,84
3546;23.07.2024 08:55:15;35,84
3547;23.07.2024 08:55:20;35,84
3548;23.07.2024 08:55:25;35,84
3549;23.07.2024 08:55:30;35,84
3550;23.07.2024 08:55:35;35,84
3551;23.07.2024 08:55:40;35,84
3552;23.07.2024 08:55:45;35,84
3553;23.07.2024 08:55:50;35,84
3554;23.07.2024 08:55:55;35,84
3555;23.07.2024 08:56:00;35,84
3556;23.07.2024 08:56:05;35,84
3557;23.07.2024 08:56:10;35,84
3558;23.07.2024 08:56:15;35,84
3559;23.07.2024 08:56:20;35,84
3560;23.07.2024 08:56:25;35,84
3561;23.07.2024 08:56:30;35,84
3562;23.07.2024 08:56:35;35,84
3563;23.07.2024 08:56:40;35,84
3564;23.07.2024 08:56:45;35,84
3565;23.07.2024 08:56:50;35,84
3566;23.07.2024 08:56:55;35,84
3567;23.07.2024 08:57:00;35,84
3568;23.07.2024 08:57:05;35,84
3569;23.07.2024 08:57:10;35,84
3570;23.07.2024 08:57:15;35,86
3571;23.07.2024 08:57:20;35,89
3572;23.07.2024 08:57:25;35,92
3573;23.07.2024 08:57:30;35,92
3574;23.07.2024 08:57:35;35,95
3575;23.07.2024 08:57:40;35,95
3576;23.07.2024 08:57:45;35,95
3577;23.07.2024 08:57:50;35,95
3578;23.07.2024 08:57:55;35,95
3579;23.07.2024 08:58:00;35,95
3580;23.07.2024 08:58:05;35,95
3581;23.07.2024 08:58:10;35,95
3582;23.07.2024 08:58:15;35,95
3583;23.07.2024 08:58:20;35,95
3584;23.07.2024 08:58:25;35,95
3585;23.07.2024 08:58:30;35,95
3586;23.07.2024 08:58:35;35,95
3587;23.07.2024 08:58:40;35,95
3588;23.07.2024 08:58:45;35,95
3589;23.07.2024 08:58:50;35,95
3590;23.07.2024 08:58:55;35,95
3591;23.07.2024 08:59:00;35,95
3592;23.07.2024 08:59:05;35,95
3593;23.07.2024 08:59:10;35,92
3594;23.07.2024 08:59:15;35,89
3595;23.07.2024 08:59:20;35,92
3596;23.07.2024 08:59:25;35,95
3597;23.07.2024 08:59:30;35,95
3598;23.07.2024 08:59:35;35,95
3599;23.07.2024 08:59:40;35,95
3600;23.07.2024 08:59:45;35,95
3601;23.07.2024 08:59:50;35,95
3602;23.07.2024 08:59:55;35,95
3603;23.07.2024 09:00:00;35,95
3604;23.07.2024 09:00:05;35,95
3605;23.07.2024 09:00:10;35,95
3606;23.07.2024 09:00:15;35,95
3607;23.07.2024 09:00:20;35,95
3608;23.07.2024 09:00:25;35,92
3609;23.07.2024 09:00:30;35,92
3610;23.07.2024 09:00:35;35,92
3611;23.07.2024 09:00:40;35,89
3612;23.07.2024 09:00:45;35,89
3613;23.07.2024 09:00:50;35,86
3614;23.07.2024 09:00:55;35,86
3615;23.07.2024 09:01:00;35,89
3616;23.07.2024 09:01:05;35,92
3617;23.07.2024 09:01:10;35,95
3618;23.07.2024 09:01:15;35,92
3619;23.07.2024 09:01:20;35,89
3620;23.07.2024 09:01:25;35,89
3621;23.07.2024 09:01:30;35,86
3622;23.07.2024 09:01:35;35,86
3623;23.07.2024 09:01:40;35,84
3624;23.07.2024 09:01:45;35,84
3625;23.07.2024 09:01:50;35,84
3626;23.07.2024 09:01:55;35,84
3627;23.07.2024 09:02:00;35,84
3628;23.07.2024 09:02:05;35,84
3629;23.07.2024 09:02:10;35,84
3630;23.07.2024 09:02:15;35,84
3631;23.07.2024 09:02:20;35,84
3632;23.07.2024 09:02:25;35,84
3633;23.07.2024 09:02:30;35,84
3634;23.07.2024 09:02:35;35,84
3635;23.07.2024 09:02:40;35,84
3636;23.07.2024 09:02:45;35,81
3637;23.07.2024 09:02:50;35,75
3638;23.07.2024 09:02:55;35,75
3639;23.07.2024 09:03:00;35,73
3640;23.07.2024 09:03:05;35,73
3641;23.07.2024 09:03:10;35,73
3642;23.07.2024 09:03:15;35,73
3643;23.07.2024 09:03:20;35,73
3644;23.07.2024 09:03:25;35,73
3645;23.07.2024 09:03:30;35,73
3646;23.07.2024 09:03:35;35,73
3647;23.07.2024 09:03:40;35,70
3648;23.07.2024 09:03:45;35,64
3649;23.07.2024 09:03:50;35,64
3650;23.07.2024 09:03:55;35,61
3651;23.07.2024 09:04:00;35,61
3652;23.07.2024 09:04:05;35,61
3653;23.07.2024 09:04:10;35,61
3654;23.07.2024 09:04:15;35,61
3655;23.07.2024 09:04:20;35,61
3656;23.07.2024 09:04:25;35,61
3657;23.07.2024 09:04:30;35,61
3658;23.07.2024 09:04:35;35,61
3659;23.07.2024 09:04:40;35,61
3660;23.07.2024 09:04:45;35,61
3661;23.07.2024 09:04:50;35,61
3662;23.07.2024 09:04:55;35,61
3663;23.07.2024 09:05:00;35,61
3664;23.07.2024 09:05:05;35,61
3665;23.07.2024 09:05:10;35,61
3666;23.07.2024 09:05:15;35,61
3667;23.07.2024 09:05:20;35,61
3668;23.07.2024 09:05:25;35,61
3669;23.07.2024 09:05:30;35,61
3670;23.07.2024 09:05:35;35,61
3671;23.07.2024 09:05:40;35,61
3672;23.07.2024 09:05:45;35,56
3673;23.07.2024 09:05:50;35,53
3674;23.07.2024 09:05:55;35,50
3675;23.07.2024 09:06:00;35,50
3676;23.07.2024 09:06:05;35,50
3677;23.07.2024 09:06:10;35,50
3678;23.07.2024 09:06:15;35,50
3679;23.07.2024 09:06:20;35,50
3680;23.07.2024 09:06:25;35,50
3681;23.07.2024 09:06:30;35,50
3682;23.07.2024 09:06:35;35,50
3683;23.07.2024 09:06:40;35,50
3684;23.07.2024 09:06:45;35,50
3685;23.07.2024 09:06:50;35,48
3686;23.07.2024 09:06:55;35,39
3687;23.07.2024 09:07:00;35,39
3688;23.07.2024 09:07:05;35,39
3689;23.07.2024 09:07:10;35,42
3690;23.07.2024 09:07:15;35,45
3691;23.07.2024 09:07:20;35,42
3692;23.07.2024 09:07:25;35,42
3693;23.07.2024 09:07:30;35,39
3694;23.07.2024 09:07:35;35,39
3695;23.07.2024 09:07:40;35,39
3696;23.07.2024 09:07:45;35,39
3697;23.07.2024 09:07:50;35,39
3698;23.07.2024 09:07:55;35,39
3699;23.07.2024 09:08:00;35,39
3700;23.07.2024 09:08:05;35,39
3701;23.07.2024 09:08:10;35,39
3702;23.07.2024 09:08:15;35,39
3703;23.07.2024 09:08:20;35,39
3704;23.07.2024 09:08:25;35,39
3705;23.07.2024 09:08:30;35,39
3706;23.07.2024 09:08:35;35,39
3707;23.07.2024 09:08:40;35,39
3708;23.07.2024 09:08:45;35,39
3709;23.07.2024 09:08:50;35,39
3710;23.07.2024 09:08:55;35,39
3711;23.07.2024 09:09:00;35,39
3712;23.07.2024 09:09:05;35,39
3713;23.07.2024 09:09:10;35,39
3714;23.07.2024 09:09:15;35,39
3715;23.07.2024 09:09:20;35,39
3716;23.07.2024 09:09:25;35,39
3717;23.07.2024 09:09:30;35,39
3718;23.07.2024 09:09:35;35,39
3719;23.07.2024 09:09:40;35,39
3720;23.07.2024 09:09:45;35,39
3721;23.07.2024 09:09:50;35,39
3722;23.07.2024 09:09:55;35,37
3723;23.07.2024 09:10:00;35,34
3724;23.07.2024 09:10:05;35,31
3725;23.07.2024 09:10:10;35,31
3726;23.07.2024 09:10:15;35,31
3727;23.07.2024 09:10:20;35,39
3728;23.07.2024 09:10:25;35,39
3729;23.07.2024 09:10:30;35,39
3730;23.07.2024 09:10:35;35,39
3731;23.07.2024 09:10:40;35,39
3732;23.07.2024 09:10:45;35,39
3733;23.07.2024 09:10:50;35,39
3734;23.07.2024 09:10:55;35,39
3735;23.07.2024 09:11:00;35,39
3736;23.07.2024 09:11:05;35,39
3737;23.07.2024 09:11:10;35,39
3738;23.07.2024 09:11:15;35,39
3739;23.07.2024 09:11:20;35,37
3740;23.07.2024 09:11:25;35,34
3741;23.07.2024 09:11:30;35,31
3742;23.07.2024 09:11:35;35,31
3743;23.07.2024 09:11:40;35,39
3744;23.07.2024 09:11:45;35,39
3745;23.07.2024 09:11:50;35,39
3746;23.07.2024 09:11:55;35,39
3747;23.07.2024 09:12:00;35,39
3748;23.07.2024 09:12:05;35,39
3749;23.07.2024 09:12:10;35,39
3750;23.07.2024 09:12:15;35,39
3751;23.07.2024 09:12:20;35,39
3752;23.07.2024 09:12:25;35,39
3753;23.07.2024 09:12:30;35,39
3754;23.07.2024 09:12:35;35,39
3755;23.07.2024 09:12:40;35,39
3756;23.07.2024 09:12:45;35,39
3757;23.07.2024 09:12:50;35,39
3758;23.07.2024 09:12:55;35,39
3759;23.07.2024 09:13:00;35,39
3760;23.07.2024 09:13:05;35,39
3761;23.07.2024 09:13:10;35,39
3762;23.07.2024 09:13:15;35,39
3763;23.07.2024 09:13:20;35,39
3764;23.07.2024 09:13:25;35,39
3765;23.07.2024 09:13:30;35,39
3766;23.07.2024 09:13:35;35,39
3767;23.07.2024 09:13:40;35,39
3768;23.07.2024 09:13:45;35,39
3769;23.07.2024 09:13:50;35,39
3770;23.07.2024 09:13:55;35,39
3771;23.07.2024 09:14:00;35,39
3772;23.07.2024 09:14:05;35,39
3773;23.07.2024 09:14:10;35,39
3774;23.07.2024 09:14:15;35,39
3775;23.07.2024 09:14:20;35,39
3776;23.07.2024 09:14:25;35,39
3777;23.07.2024 09:14:30;35,39
3778;23.07.2024 09:14:35;35,39
3779;23.07.2024 09:14:40;35,48
3780;23.07.2024 09:14:45;35,50
3781;23.07.2024 09:14:50;35,50
3782;23.07.2024 09:14:55;35,53
3783;23.07.2024 09:15:00;35,61
3784;23.07.2024 09:15:05;35,61
3785;23.07.2024 09:15:10;35,61
3786;23.07.2024 09:15:15;35,61
3787;23.07.2024 09:15:20;35,61
3788;23.07.2024 09:15:25;35,64
3789;23.07.2024 09:15:30;35,73
3790;23.07.2024 09:15:35;35,73
3791;23.07.2024 09:15:40;35,75
3792;23.07.2024 09:15:45;35,84
3793;23.07.2024 09:15:50;35,84
3794;23.07.2024 09:15:55;35,84
3795;23.07.2024 09:16:00;35,86
3796;23.07.2024 09:16:05;35,95
3797;23.07.2024 09:16:10;35,95
3798;23.07.2024 09:16:15;35,95
3799;23.07.2024 09:16:20;35,95
3800;23.07.2024 09:16:25;35,95
3801;23.07.2024 09:16:30;35,95
3802;23.07.2024 09:16:35;35,86
3803;23.07.2024 09:16:40;35,84
3804;23.07.2024 09:16:45;35,84
3805;23.07.2024 09:16:50;35,81
3806;23.07.2024 09:16:55;35,84
3807;23.07.2024 09:17:00;35,84
3808;23.07.2024 09:17:05;35,84
3809;23.07.2024 09:17:10;35,84
3810;23.07.2024 09:17:15;35,95
3811;23.07.2024 09:17:20;35,95
3812;23.07.2024 09:17:25;35,86
3813;23.07.2024 09:17:30;35,84
3814;23.07.2024 09:17:35;35,84
3815;23.07.2024 09:17:40;35,84
3816;23.07.2024 09:17:45;35,84
3817;23.07.2024 09:17:50;35,84
3818;23.07.2024 09:17:55;35,84
3819;23.07.2024 09:18:00;35,92
3820;23.07.2024 09:18:05;35,92
3821;23.07.2024 09:18:10;35,95
3822;23.07.2024 09:18:15;35,95
3823;23.07.2024 09:18:20;35,95
3824;23.07.2024 09:18:25;35,95
3825;23.07.2024 09:18:30;36,06
3826;23.07.2024 09:18:35;36,17
3827;23.07.2024 09:18:40;36,28
3828;23.07.2024 09:18:45;36,28
3829;23.07.2024 09:18:50;36,28
3830;23.07.2024 09:18:55;36,39
3831;23.07.2024 09:19:00;36,39
3832;23.07.2024 09:19:05;36,42
3833;23.07.2024 09:19:10;36,50
3834;23.07.2024 09:19:15;36,50
3835;23.07.2024 09:19:20;36,61
3836;23.07.2024 09:19:25;36,61
3837;23.07.2024 09:19:30;36,64
3838;23.07.2024 09:19:35;36,69
3839;23.07.2024 09:19:40;36,72
3840;23.07.2024 09:19:45;36,83
3841;23.07.2024 09:19:50;36,83
3842;23.07.2024 09:19:55;36,78
3843;23.07.2024 09:20:00;36,83
3844;23.07.2024 09:20:05;36,81
3845;23.07.2024 09:20:10;36,83
3846;23.07.2024 09:20:15;36,83
3847;23.07.2024 09:20:20;36,83
3848;23.07.2024 09:20:25;36,86
3849;23.07.2024 09:20:30;36,89
3850;23.07.2024 09:20:35;36,83
3851;23.07.2024 09:20:40;36,83
3852;23.07.2024 09:20:45;36,94
3853;23.07.2024 09:20:50;36,94
3854;23.07.2024 09:20:55;36,94
3855;23.07.2024 09:21:00;37,06
3856;23.07.2024 09:21:05;37,06
3857;23.07.2024 09:21:10;37,06
3858;23.07.2024 09:21:15;37,06
3859;23.07.2024 09:21:20;37,03
3860;23.07.2024 09:21:25;37,03
3861;23.07.2024 09:21:30;37,06
3862;23.07.2024 09:21:35;37,06
3863;23.07.2024 09:21:40;37,06
3864;23.07.2024 09:21:45;37,06
3865;23.07.2024 09:21:50;37,17
3866;23.07.2024 09:21:55;37,28
3867;23.07.2024 09:22:00;37,28
3868;23.07.2024 09:22:05;37,31
3869;23.07.2024 09:22:10;37,28
3870;23.07.2024 09:22:15;37,28
3871;23.07.2024 09:22:20;37,25
3872;23.07.2024 09:22:25;37,17
3873;23.07.2024 09:22:30;37,17
3874;23.07.2024 09:22:35;37,11
3875;23.07.2024 09:22:40;37,17
3876;23.07.2024 09:22:45;37,17
3877;23.07.2024 09:22:50;37,25
3878;23.07.2024 09:22:55;37,28
3879;23.07.2024 09:23:00;37,28
3880;23.07.2024 09:23:05;37,28
3881;23.07.2024 09:23:10;37,28
3882;23.07.2024 09:23:15;37,28
3883;23.07.2024 09:23:20;37,28
3884;23.07.2024 09:23:25;37,28
3885;23.07.2024 09:23:30;37,28
3886;23.07.2024 09:23:35;37,28
3887;23.07.2024 09:23:40;37,28
3888;23.07.2024 09:23:45;37,31
3889;23.07.2024 09:23:50;37,39
3890;23.07.2024 09:23:55;37,39
3891;23.07.2024 09:24:00;37,39
3892;23.07.2024 09:24:05;37,39
3893;23.07.2024 09:24:10;37,39
3894;23.07.2024 09:24:15;37,39
3895;23.07.2024 09:24:20;37,39
3896;23.07.2024 09:24:25;37,39
3897;23.07.2024 09:24:30;37,39
3898;23.07.2024 09:24:35;37,39
3899;23.07.2024 09:24:40;37,42
3900;23.07.2024 09:24:45;37,50
3901;23.07.2024 09:24:50;37,50
3902;23.07.2024 09:24:55;37,50
3903;23.07.2024 09:25:00;37,50
3904;23.07.2024 09:25:05;37,50
3905;23.07.2024 09:25:10;37,53
3906;23.07.2024 09:25:15;37,58
3907;23.07.2024 09:25:20;37,61
3908;23.07.2024 09:25:25;37,61
3909;23.07.2024 09:25:30;37,61
3910;23.07.2024 09:25:35;37,61
3911;23.07.2024 09:25:40;37,61
3912;23.07.2024 09:25:45;37,61
3913;23.07.2024 09:25:50;37,61
3914;23.07.2024 09:25:55;37,61
3915;23.07.2024 09:26:00;37,61
3916;23.07.2024 09:26:05;37,61
3917;23.07.2024 09:26:10;37,64
3918;23.07.2024 09:26:15;37,67
3919;23.07.2024 09:26:20;37,67
3920;23.07.2024 09:26:25;37,72
3921;23.07.2024 09:26:30;37,72
3922;23.07.2024 09:26:35;37,72
3923;23.07.2024 09:26:40;37,70
3924;23.07.2024 09:26:45;37,61
3925;23.07.2024 09:26:50;37,61
3926;23.07.2024 09:26:55;37,61
3927;23.07.2024 09:27:00;37,61
3928;23.07.2024 09:27:05;37,67
3929;23.07.2024 09:27:10;37,72
3930;23.07.2024 09:27:15;37,72
3931;23.07.2024 09:27:20;37,72
3932;23.07.2024 09:27:25;37,72
3933;23.07.2024 09:27:30;37,72
3934;23.07.2024 09:27:35;37,72
3935;23.07.2024 09:27:40;37,72
3936;23.07.2024 09:27:45;37,72
3937;23.07.2024 09:27:50;37,72
3938;23.07.2024 09:27:55;37,72
3939;23.07.2024 09:28:00;37,72
3940;23.07.2024 09:28:05;37,72
3941;23.07.2024 09:28:10;37,72
3942;23.07.2024 09:28:15;37,72
3943;23.07.2024 09:28:20;37,72
3944;23.07.2024 09:28:25;37,72
3945;23.07.2024 09:28:30;37,72
3946;23.07.2024 09:28:35;37,72
3947;23.07.2024 09:28:40;37,72
3948;23.07.2024 09:28:45;37,72
3949;23.07.2024 09:28:50;37,72
3950;23.07.2024 09:28:55;37,72
3951;23.07.2024 09:29:00;37,72
3952;23.07.2024 09:29:05;37,72
3953;23.07.2024 09:29:10;37,72
3954;23.07.2024 09:29:15;37,72
3955;23.07.2024 09:29:20;37,72
3956;23.07.2024 09:29:25;37,75
3957;23.07.2024 09:29:30;37,75
3958;23.07.2024 09:29:35;37,83
3959;23.07.2024 09:29:40;37,83
3960;23.07.2024 09:29:45;37,83
3961;23.07.2024 09:29:50;37,83
3962;23.07.2024 09:29:55;37,81
3963;23.07.2024 09:30:00;37,81
3964;23.07.2024 09:30:05;37,83
3965;23.07.2024 09:30:10;37,83
3966;23.07.2024 09:30:15;37,83
3967;23.07.2024 09:30:20;37,83
3968;23.07.2024 09:30:25;37,83
3969;23.07.2024 09:30:30;37,83
3970;23.07.2024 09:30:35;37,83
3971;23.07.2024 09:30:40;37,83
3972;23.07.2024 09:30:45;37,83
3973;23.07.2024 09:30:50;37,83
3974;23.07.2024 09:30:55;37,83
3975;23.07.2024 09:31:00;37,83
3976;23.07.2024 09:31:05;37,83
3977;23.07.2024 09:31:10;37,83
3978;23.07.2024 09:31:15;37,83
3979;23.07.2024 09:31:20;37,83
3980;23.07.2024 09:31:25;37,83
3981;23.07.2024 09:31:30;37,83
3982;23.07.2024 09:31:35;37,83
3983;23.07.2024 09:31:40;37,83
3984;23.07.2024 09:31:45;37,83
3985;23.07.2024 09:31:50;37,83
3986;23.07.2024 09:31:55;37,83
3987;23.07.2024 09:32:00;37,83
3988;23.07.2024 09:32:05;37,83
3989;23.07.2024 09:32:10;37,83
3990;23.07.2024 09:32:15;37,83
3991;23.07.2024 09:32:20;37,83
3992;23.07.2024 09:32:25;37,83
3993;23.07.2024 09:32:30;37,83
3994;23.07.2024 09:32:35;37,83
3995;23.07.2024 09:32:40;37,83
3996;23.07.2024 09:32:45;37,83
3997;23.07.2024 09:32:50;37,83
3998;23.07.2024 09:32:55;37,83
3999;23.07.2024 09:33:00;37,83
4000;23.07.2024 09:33:05;37,83
4001;23.07.2024 09:33:10;37,83
4002;23.07.2024 09:33:15;37,83
4003;23.07.2024 09:33:20;37,83
4004;23.07.2024 09:33:25;37,83
4005;23.07.2024 09:33:30;37,83
4006;23.07.2024 09:33:35;37,83
4007;23.07.2024 09:33:40;37,83
4008;23.07.2024 09:33:45;37,83
4009;23.07.2024 09:33:50;37,83
4010;23.07.2024 09:33:55;37,78
4011;23.07.2024 09:34:00;37,72
4012;23.07.2024 09:34:05;37,72
4013;23.07.2024 09:34:10;37,72
4014;23.07.2024 09:34:15;37,72
4015;23.07.2024 09:34:20;37,72
4016;23.07.2024 09:34:25;37,72
4017;23.07.2024 09:34:30;37,72
4018;23.07.2024 09:34:35;37,72
4019;23.07.2024 09:34:40;37,72
4020;23.07.2024 09:34:45;37,72
4021;23.07.2024 09:34:50;37,70
4022;23.07.2024 09:34:55;37,70
4023;23.07.2024 09:35:00;37,72
4024;23.07.2024 09:35:05;37,72
4025;23.07.2024 09:35:10;37,72
4026;23.07.2024 09:35:15;37,72
4027;23.07.2024 09:35:20;37,72
4028;23.07.2024 09:35:25;37,72
4029;23.07.2024 09:35:30;37,72
4030;23.07.2024 09:35:35;37,67
4031;23.07.2024 09:35:40;37,70
4032;23.07.2024 09:35:45;37,72
4033;23.07.2024 09:35:50;37,72
4034;23.07.2024 09:35:55;37,64
4035;23.07.2024 09:36:00;37,61
4036;23.07.2024 09:36:05;37,61
4037;23.07.2024 09:36:10;37,61
4038;23.07.2024 09:36:15;37,61
4039;23.07.2024 09:36:20;37,61
4040;23.07.2024 09:36:25;37,61
4041;23.07.2024 09:36:30;37,61
4042;23.07.2024 09:36:35;37,61
4043;23.07.2024 09:36:40;37,61
4044;23.07.2024 09:36:45;37,61
4045;23.07.2024 09:36:50;37,61
4046;23.07.2024 09:36:55;37,61
4047;23.07.2024 09:37:00;37,61
4048;23.07.2024 09:37:05;37,61
4049;23.07.2024 09:37:10;37,61
4050;23.07.2024 09:37:15;37,67
4051;23.07.2024 09:37:20;37,61
4052;23.07.2024 09:37:25;37,61
4053;23.07.2024 09:37:30;37,61
4054;23.07.2024 09:37:35;37,61
4055;23.07.2024 09:37:40;37,50
4056;23.07.2024 09:37:45;37,50
4057;23.07.2024 09:37:50;37,50
4058;23.07.2024 09:37:55;37,50
4059;23.07.2024 09:38:00;37,53
4060;23.07.2024 09:38:05;37,50
4061;23.07.2024 09:38:10;37,50
4062;23.07.2024 09:38:15;37,50
4063;23.07.2024 09:38:20;37,50
4064;23.07.2024 09:38:25;37,50
4065;23.07.2024 09:38:30;37,50
4066;23.07.2024 09:38:35;37,50
4067;23.07.2024 09:38:40;37,53
4068;23.07.2024 09:38:45;37,61
4069;23.07.2024 09:38:50;37,61
4070;23.07.2024 09:38:55;37,50
4071;23.07.2024 09:39:00;37,50
4072;23.07.2024 09:39:05;37,56
4073;23.07.2024 09:39:10;37,61
4074;23.07.2024 09:39:15;37,61
4075;23.07.2024 09:39:20;37,50
4076;23.07.2024 09:39:25;37,50
4077;23.07.2024 09:39:30;37,50
4078;23.07.2024 09:39:35;37,50
4079;23.07.2024 09:39:40;37,50
4080;23.07.2024 09:39:45;37,47
4081;23.07.2024 09:39:50;37,50
4082;23.07.2024 09:39:55;37,50
4083;23.07.2024 09:40:00;37,50
4084;23.07.2024 09:40:05;37,50
4085;23.07.2024 09:40:10;37,50
4086;23.07.2024 09:40:15;37,50
4087;23.07.2024 09:40:20;37,50
4088;23.07.2024 09:40:25;37,47
4089;23.07.2024 09:40:30;37,47
4090;23.07.2024 09:40:35;37,47
4091;23.07.2024 09:40:40;37,45
4092;23.07.2024 09:40:45;37,47
4093;23.07.2024 09:40:50;37,47
4094;23.07.2024 09:40:55;37,50
4095;23.07.2024 09:41:00;37,50
4096;23.07.2024 09:41:05;37,50
4097;23.07.2024 09:41:10;37,50
4098;23.07.2024 09:41:15;37,50
4099;23.07.2024 09:41:20;37,50
4100;23.07.2024 09:41:25;37,50
4101;23.07.2024 09:41:30;37,50
4102;23.07.2024 09:41:35;37,50
4103;23.07.2024 09:41:40;37,50
4104;23.07.2024 09:41:45;37,50
4105;23.07.2024 09:41:50;37,50
4106;23.07.2024 09:41:55;37,50
4107;23.07.2024 09:42:00;37,50
4108;23.07.2024 09:42:05;37,50
4109;23.07.2024 09:42:10;37,50
4110;23.07.2024 09:42:15;37,50
4111;23.07.2024 09:42:20;37,50
4112;23.07.2024 09:42:25;37,50
4113;23.07.2024 09:42:30;37,50
4114;23.07.2024 09:42:35;37,50
4115;23.07.2024 09:42:40;37,47
4116;23.07.2024 09:42:45;37,45
4117;23.07.2024 09:42:50;37,42
4118;23.07.2024 09:42:55;37,42
4119;23.07.2024 09:43:00;37,39
4120;23.07.2024 09:43:05;37,42
4121;23.07.2024 09:43:10;37,50
4122;23.07.2024 09:43:15;37,50
4123;23.07.2024 09:43:20;37,50
4124;23.07.2024 09:43:25;37,50
4125;23.07.2024 09:43:30;37,50
4126;23.07.2024 09:43:35;37,50
4127;23.07.2024 09:43:40;37,50
4128;23.07.2024 09:43:45;37,50
4129;23.07.2024 09:43:50;37,50
4130;23.07.2024 09:43:55;37,50
4131;23.07.2024 09:44:00;37,50
4132;23.07.2024 09:44:05;37,50
4133;23.07.2024 09:44:10;37,50
4134;23.07.2024 09:44:15;37,50
4135;23.07.2024 09:44:20;37,50
4136;23.07.2024 09:44:25;37,50
4137;23.07.2024 09:44:30;37,50
4138;23.07.2024 09:44:35;37,50
4139;23.07.2024 09:44:40;37,50
4140;23.07.2024 09:44:45;37,50
4141;23.07.2024 09:44:50;37,50
4142;23.07.2024 09:44:55;37,50
4143;23.07.2024 09:45:00;37,50
4144;23.07.2024 09:45:05;37,50
4145;23.07.2024 09:45:10;37,50
4146;23.07.2024 09:45:15;37,50
4147;23.07.2024 09:45:20;37,50
4148;23.07.2024 09:45:25;37,50
4149;23.07.2024 09:45:30;37,50
4150;23.07.2024 09:45:35;37,47
4151;23.07.2024 09:45:40;37,50
4152;23.07.2024 09:45:45;37,50
4153;23.07.2024 09:45:50;37,47
4154;23.07.2024 09:45:55;37,50
4155;23.07.2024 09:46:00;37,50
4156;23.07.2024 09:46:05;37,50
4157;23.07.2024 09:46:10;37,42
4158;23.07.2024 09:46:15;37,39
4159;23.07.2024 09:46:20;37,39
4160;23.07.2024 09:46:25;37,39
4161;23.07.2024 09:46:30;37,39
4162;23.07.2024 09:46:35;37,39
4163;23.07.2024 09:46:40;37,39
4164;23.07.2024 09:46:45;37,39
4165;23.07.2024 09:46:50;37,39
4166;23.07.2024 09:46:55;37,39
4167;23.07.2024 09:47:00;37,39
4168;23.07.2024 09:47:05;37,28
4169;23.07.2024 09:47:10;37,28
4170;23.07.2024 09:47:15;37,28
4171;23.07.2024 09:47:20;37,28
4172;23.07.2024 09:47:25;37,28
4173;23.07.2024 09:47:30;37,28
4174;23.07.2024 09:47:35;37,28
4175;23.07.2024 09:47:40;37,28
4176;23.07.2024 09:47:45;37,28
4177;23.07.2024 09:47:50;37,28
4178;23.07.2024 09:47:55;37,28
4179;23.07.2024 09:48:00;37,28
4180;23.07.2024 09:48:05;37,28
4181;23.07.2024 09:48:10;37,28
4182;23.07.2024 09:48:15;37,28
4183;23.07.2024 09:48:20;37,28
4184;23.07.2024 09:48:25;37,28
4185;23.07.2024 09:48:30;37,28
4186;23.07.2024 09:48:35;37,28
4187;23.07.2024 09:48:40;37,28
4188;23.07.2024 09:48:45;37,25
4189;23.07.2024 09:48:50;37,28
4190;23.07.2024 09:48:55;37,25
4191;23.07.2024 09:49:00;37,28
4192;23.07.2024 09:49:05;37,28
4193;23.07.2024 09:49:10;37,28
4194;23.07.2024 09:49:15;37,28
4195;23.07.2024 09:49:20;37,28
4196;23.07.2024 09:49:25;37,31
4197;23.07.2024 09:49:30;37,31
4198;23.07.2024 09:49:35;37,31
4199;23.07.2024 09:49:40;37,28
4200;23.07.2024 09:49:45;37,28
4201;23.07.2024 09:49:50;37,28
4202;23.07.2024 09:49:55;37,28
4203;23.07.2024 09:50:00;37,28
4204;23.07.2024 09:50:05;37,28
4205;23.07.2024 09:50:10;37,28
4206;23.07.2024 09:50:15;37,28
4207;23.07.2024 09:50:20;37,28
4208;23.07.2024 09:50:25;37,28
4209;23.07.2024 09:50:30;37,28
4210;23.07.2024 09:50:35;37,28
4211;23.07.2024 09:50:40;37,28
4212;23.07.2024 09:50:45;37,28
4213;23.07.2024 09:50:50;37,28
4214;23.07.2024 09:50:55;37,28
4215;23.07.2024 09:51:00;37,28
4216;23.07.2024 09:51:05;37,28
4217;23.07.2024 09:51:10;37,39
4218;23.07.2024 09:51:15;37,39
4219;23.07.2024 09:51:20;37,39
4220;23.07.2024 09:51:25;37,39
4221;23.07.2024 09:51:30;37,36
4222;23.07.2024 09:51:35;37,36
4223;23.07.2024 09:51:40;37,39
