Number;Date-Time;Temp(°C)
13365;26.07.2024 10:33:00;36,28
13366;26.07.2024 10:33:05;36,28
13367;26.07.2024 10:33:10;36,28
13368;26.07.2024 10:33:15;36,28
13369;26.07.2024 10:33:20;36,28
13370;26.07.2024 10:33:25;36,28
13371;26.07.2024 10:33:30;36,28
13372;26.07.2024 10:33:35;36,28
13373;26.07.2024 10:33:40;36,28
13374;26.07.2024 10:33:45;36,26
13375;26.07.2024 10:33:50;36,23
13376;26.07.2024 10:33:55;36,20
13377;26.07.2024 10:34:00;36,17
13378;26.07.2024 10:34:05;36,17
13379;26.07.2024 10:34:10;36,17
13380;26.07.2024 10:34:15;36,17
13381;26.07.2024 10:34:20;36,17
13382;26.07.2024 10:34:25;36,17
13383;26.07.2024 10:34:30;36,17
13384;26.07.2024 10:34:35;36,17
13385;26.07.2024 10:34:40;36,17
13386;26.07.2024 10:34:45;36,17
13387;26.07.2024 10:34:50;36,17
13388;26.07.2024 10:34:55;36,17
13389;26.07.2024 10:35:00;36,17
13390;26.07.2024 10:35:05;36,17
13391;26.07.2024 10:35:10;36,17
13392;26.07.2024 10:35:15;36,15
13393;26.07.2024 10:35:20;36,12
13394;26.07.2024 10:35:25;36,09
13395;26.07.2024 10:35:30;36,09
13396;26.07.2024 10:35:35;36,06
13397;26.07.2024 10:35:40;36,06
13398;26.07.2024 10:35:45;36,06
13399;26.07.2024 10:35:50;36,06
13400;26.07.2024 10:35:55;36,06
13401;26.07.2024 10:36:00;36,06
13402;26.07.2024 10:36:05;36,06
13403;26.07.2024 10:36:10;36,06
13404;26.07.2024 10:36:15;36,06
13405;26.07.2024 10:36:20;36,06
13406;26.07.2024 10:36:25;36,06
13407;26.07.2024 10:36:30;36,06
13408;26.07.2024 10:36:35;36,06
13409;26.07.2024 10:36:40;36,06
13410;26.07.2024 10:36:45;36,06
13411;26.07.2024 10:36:50;36,06
13412;26.07.2024 10:36:55;36,04
13413;26.07.2024 10:37:00;36,04
13414;26.07.2024 10:37:05;36,01
13415;26.07.2024 10:37:10;36,01
13416;26.07.2024 10:37:15;35,98
13417;26.07.2024 10:37:20;35,95
13418;26.07.2024 10:37:25;35,95
13419;26.07.2024 10:37:30;35,95
13420;26.07.2024 10:37:35;35,95
13421;26.07.2024 10:37:40;35,95
13422;26.07.2024 10:37:45;35,95
13423;26.07.2024 10:37:50;35,95
13424;26.07.2024 10:37:55;35,95
13425;26.07.2024 10:38:00;35,95
13426;26.07.2024 10:38:05;35,95
13427;26.07.2024 10:38:10;35,95
13428;26.07.2024 10:38:15;35,95
13429;26.07.2024 10:38:20;35,95
13430;26.07.2024 10:38:25;35,95
13431;26.07.2024 10:38:30;35,95
13432;26.07.2024 10:38:35;35,95
13433;26.07.2024 10:38:40;35,95
13434;26.07.2024 10:38:45;35,95
13435;26.07.2024 10:38:50;35,95
13436;26.07.2024 10:38:55;35,95
13437;26.07.2024 10:39:00;35,95
13438;26.07.2024 10:39:05;35,95
13439;26.07.2024 10:39:10;35,95
13440;26.07.2024 10:39:15;35,95
13441;26.07.2024 10:39:20;35,95
13442;26.07.2024 10:39:25;35,93
13443;26.07.2024 10:39:30;35,90
13444;26.07.2024 10:39:35;35,87
13445;26.07.2024 10:39:40;35,87
13446;26.07.2024 10:39:45;35,84
13447;26.07.2024 10:39:50;35,84
13448;26.07.2024 10:39:55;35,84
13449;26.07.2024 10:40:00;35,84
13450;26.07.2024 10:40:05;35,84
13451;26.07.2024 10:40:10;35,84
13452;26.07.2024 10:40:15;35,84
13453;26.07.2024 10:40:20;35,84
13454;26.07.2024 10:40:25;35,84
13455;26.07.2024 10:40:30;35,84
13456;26.07.2024 10:40:35;35,84
13457;26.07.2024 10:40:40;35,81
13458;26.07.2024 10:40:45;35,76
13459;26.07.2024 10:40:50;35,73
13460;26.07.2024 10:40:55;35,73
13461;26.07.2024 10:41:00;35,73
13462;26.07.2024 10:41:05;35,73
13463;26.07.2024 10:41:10;35,73
13464;26.07.2024 10:41:15;35,73
13465;26.07.2024 10:41:20;35,73
13466;26.07.2024 10:41:25;35,73
13467;26.07.2024 10:41:30;35,68
13468;26.07.2024 10:41:35;35,65
13469;26.07.2024 10:41:40;35,62
13470;26.07.2024 10:41:45;35,62
13471;26.07.2024 10:41:50;35,62
13472;26.07.2024 10:41:55;35,62
13473;26.07.2024 10:42:00;35,62
13474;26.07.2024 10:42:05;35,62
13475;26.07.2024 10:42:10;35,62
13476;26.07.2024 10:42:15;35,62
13477;26.07.2024 10:42:20;35,62
13478;26.07.2024 10:42:25;35,62
13479;26.07.2024 10:42:30;35,62
13480;26.07.2024 10:42:35;35,62
13481;26.07.2024 10:42:40;35,62
13482;26.07.2024 10:42:45;35,62
13483;26.07.2024 10:42:50;35,62
13484;26.07.2024 10:42:55;35,62
13485;26.07.2024 10:43:00;35,62
13486;26.07.2024 10:43:05;35,62
13487;26.07.2024 10:43:10;35,59
13488;26.07.2024 10:43:15;35,59
13489;26.07.2024 10:43:20;35,59
13490;26.07.2024 10:43:25;35,59
13491;26.07.2024 10:43:30;35,57
13492;26.07.2024 10:43:35;35,57
13493;26.07.2024 10:43:40;35,57
13494;26.07.2024 10:43:45;35,54
13495;26.07.2024 10:43:50;35,51
13496;26.07.2024 10:43:55;35,51
13497;26.07.2024 10:44:00;35,51
13498;26.07.2024 10:44:05;35,51
13499;26.07.2024 10:44:10;35,51
13500;26.07.2024 10:44:15;35,51
13501;26.07.2024 10:44:20;35,51
13502;26.07.2024 10:44:25;35,51
13503;26.07.2024 10:44:30;35,51
13504;26.07.2024 10:44:35;35,51
13505;26.07.2024 10:44:40;35,51
13506;26.07.2024 10:44:45;35,51
13507;26.07.2024 10:44:50;35,51
13508;26.07.2024 10:44:55;35,51
13509;26.07.2024 10:45:00;35,51
13510;26.07.2024 10:45:05;35,51
13511;26.07.2024 10:45:10;35,51
13512;26.07.2024 10:45:15;35,51
13513;26.07.2024 10:45:20;35,51
13514;26.07.2024 10:45:25;35,51
13515;26.07.2024 10:45:30;35,51
13516;26.07.2024 10:45:35;35,51
13517;26.07.2024 10:45:40;35,51
13518;26.07.2024 10:45:45;35,51
13519;26.07.2024 10:45:50;35,51
13520;26.07.2024 10:45:55;35,51
13521;26.07.2024 10:46:00;35,51
13522;26.07.2024 10:46:05;35,51
13523;26.07.2024 10:46:10;35,51
13524;26.07.2024 10:46:15;35,51
13525;26.07.2024 10:46:20;35,51
13526;26.07.2024 10:46:25;35,51
13527;26.07.2024 10:46:30;35,51
13528;26.07.2024 10:46:35;35,51
13529;26.07.2024 10:46:40;35,51
13530;26.07.2024 10:46:45;35,51
13531;26.07.2024 10:46:50;35,51
13532;26.07.2024 10:46:55;35,51
13533;26.07.2024 10:47:00;35,51
13534;26.07.2024 10:47:05;35,51
13535;26.07.2024 10:47:10;35,51
13536;26.07.2024 10:47:15;35,51
13537;26.07.2024 10:47:20;35,51
13538;26.07.2024 10:47:25;35,51
13539;26.07.2024 10:47:30;35,51
13540;26.07.2024 10:47:35;35,51
13541;26.07.2024 10:47:40;35,51
13542;26.07.2024 10:47:45;35,51
13543;26.07.2024 10:47:50;35,51
13544;26.07.2024 10:47:55;35,51
13545;26.07.2024 10:48:00;35,51
13546;26.07.2024 10:48:05;35,51
13547;26.07.2024 10:48:10;35,51
13548;26.07.2024 10:48:15;35,51
13549;26.07.2024 10:48:20;35,51
13550;26.07.2024 10:48:25;35,51
13551;26.07.2024 10:48:30;35,51
13552;26.07.2024 10:48:35;35,51
13553;26.07.2024 10:48:40;35,51
13554;26.07.2024 10:48:45;35,51
13555;26.07.2024 10:48:50;35,51
13556;26.07.2024 10:48:55;35,51
13557;26.07.2024 10:49:00;35,51
13558;26.07.2024 10:49:05;35,51
13559;26.07.2024 10:49:10;35,51
13560;26.07.2024 10:49:15;35,51
13561;26.07.2024 10:49:20;35,51
13562;26.07.2024 10:49:25;35,51
13563;26.07.2024 10:49:30;35,51
13564;26.07.2024 10:49:35;35,51
13565;26.07.2024 10:49:40;35,51
13566;26.07.2024 10:49:45;35,51
13567;26.07.2024 10:49:50;35,51
13568;26.07.2024 10:49:55;35,51
13569;26.07.2024 10:50:00;35,51
13570;26.07.2024 10:50:05;35,51
13571;26.07.2024 10:50:10;35,51
13572;26.07.2024 10:50:15;35,51
13573;26.07.2024 10:50:20;35,51
13574;26.07.2024 10:50:25;35,51
13575;26.07.2024 10:50:30;35,54
13576;26.07.2024 10:50:35;35,54
13577;26.07.2024 10:50:40;35,54
13578;26.07.2024 10:50:45;35,57
13579;26.07.2024 10:50:50;35,57
13580;26.07.2024 10:50:55;35,57
13581;26.07.2024 10:51:00;35,57
13582;26.07.2024 10:51:05;35,57
13583;26.07.2024 10:51:10;35,54
13584;26.07.2024 10:51:15;35,54
13585;26.07.2024 10:51:20;35,59
13586;26.07.2024 10:51:25;35,57
13587;26.07.2024 10:51:30;35,59
13588;26.07.2024 10:51:35;35,59
13589;26.07.2024 10:51:40;35,59
13590;26.07.2024 10:51:45;35,59
13591;26.07.2024 10:51:50;35,59
13592;26.07.2024 10:51:55;35,62
13593;26.07.2024 10:52:00;35,62
13594;26.07.2024 10:52:05;35,62
13595;26.07.2024 10:52:10;35,62
13596;26.07.2024 10:52:15;35,62
13597;26.07.2024 10:52:20;35,62
13598;26.07.2024 10:52:25;35,62
13599;26.07.2024 10:52:30;35,62
13600;26.07.2024 10:52:35;35,62
13601;26.07.2024 10:52:40;35,62
13602;26.07.2024 10:52:45;35,62
13603;26.07.2024 10:52:50;35,62
13604;26.07.2024 10:52:55;35,62
13605;26.07.2024 10:53:00;35,62
13606;26.07.2024 10:53:05;35,62
13607;26.07.2024 10:53:10;35,62
13608;26.07.2024 10:53:15;35,62
13609;26.07.2024 10:53:20;35,62
13610;26.07.2024 10:53:25;35,62
13611;26.07.2024 10:53:30;35,62
13612;26.07.2024 10:53:35;35,62
13613;26.07.2024 10:53:40;35,62
13614;26.07.2024 10:53:45;35,62
13615;26.07.2024 10:53:50;35,62
13616;26.07.2024 10:53:55;35,62
13617;26.07.2024 10:54:00;35,62
13618;26.07.2024 10:54:05;35,62
13619;26.07.2024 10:54:10;35,62
13620;26.07.2024 10:54:15;35,62
13621;26.07.2024 10:54:20;35,62
13622;26.07.2024 10:54:25;35,62
13623;26.07.2024 10:54:30;35,62
13624;26.07.2024 10:54:35;35,62
13625;26.07.2024 10:54:40;35,62
13626;26.07.2024 10:54:45;35,62
13627;26.07.2024 10:54:50;35,62
13628;26.07.2024 10:54:55;35,62
13629;26.07.2024 10:55:00;35,62
13630;26.07.2024 10:55:05;35,62
13631;26.07.2024 10:55:10;35,62
13632;26.07.2024 10:55:15;35,62
13633;26.07.2024 10:55:20;35,62
13634;26.07.2024 10:55:25;35,62
13635;26.07.2024 10:55:30;35,62
13636;26.07.2024 10:55:35;35,62
13637;26.07.2024 10:55:40;35,62
13638;26.07.2024 10:55:45;35,62
13639;26.07.2024 10:55:50;35,62
13640;26.07.2024 10:55:55;35,62
13641;26.07.2024 10:56:00;35,62
13642;26.07.2024 10:56:05;35,62
13643;26.07.2024 10:56:10;35,62
13644;26.07.2024 10:56:15;35,62
13645;26.07.2024 10:56:20;35,62
13646;26.07.2024 10:56:25;35,62
13647;26.07.2024 10:56:30;35,62
13648;26.07.2024 10:56:35;35,62
13649;26.07.2024 10:56:40;35,62
13650;26.07.2024 10:56:45;35,62
13651;26.07.2024 10:56:50;35,62
13652;26.07.2024 10:56:55;35,62
13653;26.07.2024 10:57:00;35,62
13654;26.07.2024 10:57:05;35,62
13655;26.07.2024 10:57:10;35,65
13656;26.07.2024 10:57:15;35,65
13657;26.07.2024 10:57:20;35,68
13658;26.07.2024 10:57:25;35,73
13659;26.07.2024 10:57:30;35,73
13660;26.07.2024 10:57:35;35,73
13661;26.07.2024 10:57:40;35,73
13662;26.07.2024 10:57:45;35,73
13663;26.07.2024 10:57:50;35,79
13664;26.07.2024 10:57:55;35,84
13665;26.07.2024 10:58:00;35,84
13666;26.07.2024 10:58:05;35,84
13667;26.07.2024 10:58:10;35,84
13668;26.07.2024 10:58:15;35,84
13669;26.07.2024 10:58:20;35,84
13670;26.07.2024 10:58:25;35,84
13671;26.07.2024 10:58:30;35,84
13672;26.07.2024 10:58:35;35,84
13673;26.07.2024 10:58:40;35,84
13674;26.07.2024 10:58:45;35,84
13675;26.07.2024 10:58:50;35,87
13676;26.07.2024 10:58:55;35,87
13677;26.07.2024 10:59:00;35,87
13678;26.07.2024 10:59:05;35,87
13679;26.07.2024 10:59:10;35,87
13680;26.07.2024 10:59:15;35,90
13681;26.07.2024 10:59:20;35,90
13682;26.07.2024 10:59:25;35,90
13683;26.07.2024 10:59:30;35,90
13684;26.07.2024 10:59:35;35,93
13685;26.07.2024 10:59:40;35,95
13686;26.07.2024 10:59:45;35,95
13687;26.07.2024 10:59:50;35,95
13688;26.07.2024 10:59:55;35,95
13689;26.07.2024 11:00:00;35,95
13690;26.07.2024 11:00:05;35,95
13691;26.07.2024 11:00:10;35,95
13692;26.07.2024 11:00:15;35,95
13693;26.07.2024 11:00:20;35,95
13694;26.07.2024 11:00:25;35,95
13695;26.07.2024 11:00:30;35,95
13696;26.07.2024 11:00:35;35,95
13697;26.07.2024 11:00:40;35,95
13698;26.07.2024 11:00:45;35,95
13699;26.07.2024 11:00:50;35,95
13700;26.07.2024 11:00:55;35,95
13701;26.07.2024 11:01:00;35,95
13702;26.07.2024 11:01:05;35,95
13703;26.07.2024 11:01:10;35,95
13704;26.07.2024 11:01:15;35,95
13705;26.07.2024 11:01:20;35,95
13706;26.07.2024 11:01:25;35,95
13707;26.07.2024 11:01:30;35,95
13708;26.07.2024 11:01:35;35,95
13709;26.07.2024 11:01:40;35,95
13710;26.07.2024 11:01:45;35,95
13711;26.07.2024 11:01:50;35,95
13712;26.07.2024 11:01:55;35,95
13713;26.07.2024 11:02:00;35,95
13714;26.07.2024 11:02:05;35,95
13715;26.07.2024 11:02:10;35,95
13716;26.07.2024 11:02:15;35,95
13717;26.07.2024 11:02:20;35,95
13718;26.07.2024 11:02:25;35,95
13719;26.07.2024 11:02:30;35,95
13720;26.07.2024 11:02:35;35,95
13721;26.07.2024 11:02:40;35,95
13722;26.07.2024 11:02:45;35,95
13723;26.07.2024 11:02:50;35,95
13724;26.07.2024 11:02:55;35,95
13725;26.07.2024 11:03:00;35,95
13726;26.07.2024 11:03:05;35,95
13727;26.07.2024 11:03:10;35,95
13728;26.07.2024 11:03:15;35,95
13729;26.07.2024 11:03:20;35,95
13730;26.07.2024 11:03:25;35,95
13731;26.07.2024 11:03:30;35,95
13732;26.07.2024 11:03:35;35,95
13733;26.07.2024 11:03:40;35,95
13734;26.07.2024 11:03:45;35,95
13735;26.07.2024 11:03:50;35,95
13736;26.07.2024 11:03:55;35,95
13737;26.07.2024 11:04:00;35,95
13738;26.07.2024 11:04:05;35,95
13739;26.07.2024 11:04:10;35,95
13740;26.07.2024 11:04:15;35,95
13741;26.07.2024 11:04:20;35,95
13742;26.07.2024 11:04:25;35,95
13743;26.07.2024 11:04:30;35,95
13744;26.07.2024 11:04:35;35,95
13745;26.07.2024 11:04:40;35,95
13746;26.07.2024 11:04:45;35,95
13747;26.07.2024 11:04:50;35,95
13748;26.07.2024 11:04:55;35,95
13749;26.07.2024 11:05:00;35,95
13750;26.07.2024 11:05:05;35,95
13751;26.07.2024 11:05:10;35,95
13752;26.07.2024 11:05:15;35,95
13753;26.07.2024 11:05:20;35,95
13754;26.07.2024 11:05:25;35,95
13755;26.07.2024 11:05:30;35,95
13756;26.07.2024 11:05:35;35,95
13757;26.07.2024 11:05:40;35,95
13758;26.07.2024 11:05:45;35,95
13759;26.07.2024 11:05:50;35,95
13760;26.07.2024 11:05:55;35,95
13761;26.07.2024 11:06:00;35,95
13762;26.07.2024 11:06:05;35,95
13763;26.07.2024 11:06:10;35,95
13764;26.07.2024 11:06:15;35,95
13765;26.07.2024 11:06:20;35,95
13766;26.07.2024 11:06:25;35,95
13767;26.07.2024 11:06:30;35,95
13768;26.07.2024 11:06:35;35,90
13769;26.07.2024 11:06:40;35,84
13770;26.07.2024 11:06:45;35,84
13771;26.07.2024 11:06:50;35,84
13772;26.07.2024 11:06:55;35,84
13773;26.07.2024 11:07:00;35,84
13774;26.07.2024 11:07:05;35,84
13775;26.07.2024 11:07:10;35,84
13776;26.07.2024 11:07:15;35,84
13777;26.07.2024 11:07:20;35,84
13778;26.07.2024 11:07:25;35,84
13779;26.07.2024 11:07:30;35,81
13780;26.07.2024 11:07:35;35,79
13781;26.07.2024 11:07:40;35,76
13782;26.07.2024 11:07:45;35,76
13783;26.07.2024 11:07:50;35,73
13784;26.07.2024 11:07:55;35,73
13785;26.07.2024 11:08:00;35,73
13786;26.07.2024 11:08:05;35,73
13787;26.07.2024 11:08:10;35,73
13788;26.07.2024 11:08:15;35,73
13789;26.07.2024 11:08:20;35,73
13790;26.07.2024 11:08:25;35,73
13791;26.07.2024 11:08:30;35,73
13792;26.07.2024 11:08:35;35,73
13793;26.07.2024 11:08:40;35,73
13794;26.07.2024 11:08:45;35,73
13795;26.07.2024 11:08:50;35,73
13796;26.07.2024 11:08:55;35,73
13797;26.07.2024 11:09:00;35,73
13798;26.07.2024 11:09:05;35,73
13799;26.07.2024 11:09:10;35,73
13800;26.07.2024 11:09:15;35,73
13801;26.07.2024 11:09:20;35,73
13802;26.07.2024 11:09:25;35,73
13803;26.07.2024 11:09:30;35,73
13804;26.07.2024 11:09:35;35,73
13805;26.07.2024 11:09:40;35,73
13806;26.07.2024 11:09:45;35,73
13807;26.07.2024 11:09:50;35,73
13808;26.07.2024 11:09:55;35,73
13809;26.07.2024 11:10:00;35,73
13810;26.07.2024 11:10:05;35,73
13811;26.07.2024 11:10:10;35,73
13812;26.07.2024 11:10:15;35,73
13813;26.07.2024 11:10:20;35,73
13814;26.07.2024 11:10:25;35,73
13815;26.07.2024 11:10:30;35,73
13816;26.07.2024 11:10:35;35,73
13817;26.07.2024 11:10:40;35,73
13818;26.07.2024 11:10:45;35,73
13819;26.07.2024 11:10:50;35,70
13820;26.07.2024 11:10:55;35,70
13821;26.07.2024 11:11:00;35,70
13822;26.07.2024 11:11:05;35,68
13823;26.07.2024 11:11:10;35,68
13824;26.07.2024 11:11:15;35,65
13825;26.07.2024 11:11:20;35,65
13826;26.07.2024 11:11:25;35,62
13827;26.07.2024 11:11:30;35,62
13828;26.07.2024 11:11:35;35,62
13829;26.07.2024 11:11:40;35,62
13830;26.07.2024 11:11:45;35,62
13831;26.07.2024 11:11:50;35,62
13832;26.07.2024 11:11:55;35,62
13833;26.07.2024 11:12:00;35,62
13834;26.07.2024 11:12:05;35,62
13835;26.07.2024 11:12:10;35,62
13836;26.07.2024 11:12:15;35,62
13837;26.07.2024 11:12:20;35,62
13838;26.07.2024 11:12:25;35,62
13839;26.07.2024 11:12:30;35,62
13840;26.07.2024 11:12:35;35,62
13841;26.07.2024 11:12:40;35,62
13842;26.07.2024 11:12:45;35,62
13843;26.07.2024 11:12:50;35,62
13844;26.07.2024 11:12:55;35,62
13845;26.07.2024 11:13:00;35,62
13846;26.07.2024 11:13:05;35,62
13847;26.07.2024 11:13:10;35,62
13848;26.07.2024 11:13:15;35,62
13849;26.07.2024 11:13:20;35,62
13850;26.07.2024 11:13:25;35,62
13851;26.07.2024 11:13:30;35,62
13852;26.07.2024 11:13:35;35,62
13853;26.07.2024 11:13:40;35,62
13854;26.07.2024 11:13:45;35,62
13855;26.07.2024 11:13:50;35,62
13856;26.07.2024 11:13:55;35,62
13857;26.07.2024 11:14:00;35,62
13858;26.07.2024 11:14:05;35,62
13859;26.07.2024 11:14:10;35,62
13860;26.07.2024 11:14:15;35,62
13861;26.07.2024 11:14:20;35,62
13862;26.07.2024 11:14:25;35,62
13863;26.07.2024 11:14:30;35,62
13864;26.07.2024 11:14:35;35,62
13865;26.07.2024 11:14:40;35,62
13866;26.07.2024 11:14:45;35,62
13867;26.07.2024 11:14:50;35,62
13868;26.07.2024 11:14:55;35,62
13869;26.07.2024 11:15:00;35,62
13870;26.07.2024 11:15:05;35,62
13871;26.07.2024 11:15:10;35,62
13872;26.07.2024 11:15:15;35,62
13873;26.07.2024 11:15:20;35,62
13874;26.07.2024 11:15:25;35,62
13875;26.07.2024 11:15:30;35,62
13876;26.07.2024 11:15:35;35,62
13877;26.07.2024 11:15:40;35,62
13878;26.07.2024 11:15:45;35,62
13879;26.07.2024 11:15:50;35,62
13880;26.07.2024 11:15:55;35,62
13881;26.07.2024 11:16:00;35,62
13882;26.07.2024 11:16:05;35,62
13883;26.07.2024 11:16:10;35,62
13884;26.07.2024 11:16:15;35,62
13885;26.07.2024 11:16:20;35,62
13886;26.07.2024 11:16:25;35,62
13887;26.07.2024 11:16:30;35,62
13888;26.07.2024 11:16:35;35,62
13889;26.07.2024 11:16:40;35,62
13890;26.07.2024 11:16:45;35,62
13891;26.07.2024 11:16:50;35,62
13892;26.07.2024 11:16:55;35,62
13893;26.07.2024 11:17:00;35,62
13894;26.07.2024 11:17:05;35,62
13895;26.07.2024 11:17:10;35,62
13896;26.07.2024 11:17:15;35,62
13897;26.07.2024 11:17:20;35,62
13898;26.07.2024 11:17:25;35,62
13899;26.07.2024 11:17:30;35,62
13900;26.07.2024 11:17:35;35,62
13901;26.07.2024 11:17:40;35,62
13902;26.07.2024 11:17:45;35,62
13903;26.07.2024 11:17:50;35,62
13904;26.07.2024 11:17:55;35,62
13905;26.07.2024 11:18:00;35,62
13906;26.07.2024 11:18:05;35,62
13907;26.07.2024 11:18:10;35,65
13908;26.07.2024 11:18:15;35,65
13909;26.07.2024 11:18:20;35,65
13910;26.07.2024 11:18:25;35,65
13911;26.07.2024 11:18:30;35,65
13912;26.07.2024 11:18:35;35,70
13913;26.07.2024 11:18:40;35,73
13914;26.07.2024 11:18:45;35,73
13915;26.07.2024 11:18:50;35,73
13916;26.07.2024 11:18:55;35,73
13917;26.07.2024 11:19:00;35,73
13918;26.07.2024 11:19:05;35,73
13919;26.07.2024 11:19:10;35,73
13920;26.07.2024 11:19:15;35,73
13921;26.07.2024 11:19:20;35,73
13922;26.07.2024 11:19:25;35,73
13923;26.07.2024 11:19:30;35,73
13924;26.07.2024 11:19:35;35,73
13925;26.07.2024 11:19:40;35,73
13926;26.07.2024 11:19:45;35,73
13927;26.07.2024 11:19:50;35,73
13928;26.07.2024 11:19:55;35,73
13929;26.07.2024 11:20:00;35,73
13930;26.07.2024 11:20:05;35,73
13931;26.07.2024 11:20:10;35,73
13932;26.07.2024 11:20:15;35,73
13933;26.07.2024 11:20:20;35,73
13934;26.07.2024 11:20:25;35,73
13935;26.07.2024 11:20:30;35,73
13936;26.07.2024 11:20:35;35,73
13937;26.07.2024 11:20:40;35,73
13938;26.07.2024 11:20:45;35,73
13939;26.07.2024 11:20:50;35,73
13940;26.07.2024 11:20:55;35,73
13941;26.07.2024 11:21:00;35,65
13942;26.07.2024 11:21:05;35,62
13943;26.07.2024 11:21:10;35,62
13944;26.07.2024 11:21:15;35,62
13945;26.07.2024 11:21:20;35,62
13946;26.07.2024 11:21:25;35,62
13947;26.07.2024 11:21:30;35,62
13948;26.07.2024 11:21:35;35,59
13949;26.07.2024 11:21:40;35,57
13950;26.07.2024 11:21:45;35,54
13951;26.07.2024 11:21:50;35,54
13952;26.07.2024 11:21:55;35,54
13953;26.07.2024 11:22:00;35,54
13954;26.07.2024 11:22:05;35,51
13955;26.07.2024 11:22:10;35,54
13956;26.07.2024 11:22:15;35,59
13957;26.07.2024 11:22:20;35,62
13958;26.07.2024 11:22:25;35,62
13959;26.07.2024 11:22:30;35,62
13960;26.07.2024 11:22:35;35,62
13961;26.07.2024 11:22:40;35,62
13962;26.07.2024 11:22:45;35,62
13963;26.07.2024 11:22:50;35,62
13964;26.07.2024 11:22:55;35,62
13965;26.07.2024 11:23:00;35,62
13966;26.07.2024 11:23:05;35,62
13967;26.07.2024 11:23:10;35,62
13968;26.07.2024 11:23:15;35,62
13969;26.07.2024 11:23:20;35,62
13970;26.07.2024 11:23:25;35,62
13971;26.07.2024 11:23:30;35,62
13972;26.07.2024 11:23:35;35,62
13973;26.07.2024 11:23:40;35,62
13974;26.07.2024 11:23:45;35,62
13975;26.07.2024 11:23:50;35,62
13976;26.07.2024 11:23:55;35,62
13977;26.07.2024 11:24:00;35,62
13978;26.07.2024 11:24:05;35,62
13979;26.07.2024 11:24:10;35,62
13980;26.07.2024 11:24:15;35,62
13981;26.07.2024 11:24:20;35,62
13982;26.07.2024 11:24:25;35,62
13983;26.07.2024 11:24:30;35,62
13984;26.07.2024 11:24:35;35,62
13985;26.07.2024 11:24:40;35,62
13986;26.07.2024 11:24:45;35,59
13987;26.07.2024 11:24:50;35,62
13988;26.07.2024 11:24:55;35,62
13989;26.07.2024 11:25:00;35,62
13990;26.07.2024 11:25:05;35,62
13991;26.07.2024 11:25:10;35,62
13992;26.07.2024 11:25:15;35,62
13993;26.07.2024 11:25:20;35,62
13994;26.07.2024 11:25:25;35,62
13995;26.07.2024 11:25:30;35,62
13996;26.07.2024 11:25:35;35,62
13997;26.07.2024 11:25:40;35,62
13998;26.07.2024 11:25:45;35,62
13999;26.07.2024 11:25:50;35,62
14000;26.07.2024 11:25:55;35,62
14001;26.07.2024 11:26:00;35,62
14002;26.07.2024 11:26:05;35,62
14003;26.07.2024 11:26:10;35,62
14004;26.07.2024 11:26:15;35,62
14005;26.07.2024 11:26:20;35,62
14006;26.07.2024 11:26:25;35,62
14007;26.07.2024 11:26:30;35,62
14008;26.07.2024 11:26:35;35,62
14009;26.07.2024 11:26:40;35,62
14010;26.07.2024 11:26:45;35,62
14011;26.07.2024 11:26:50;35,62
14012;26.07.2024 11:26:55;35,62
14013;26.07.2024 11:27:00;35,62
14014;26.07.2024 11:27:05;35,62
14015;26.07.2024 11:27:10;35,62
14016;26.07.2024 11:27:15;35,62
14017;26.07.2024 11:27:20;35,62
14018;26.07.2024 11:27:25;35,62
14019;26.07.2024 11:27:30;35,62
14020;26.07.2024 11:27:35;35,62
14021;26.07.2024 11:27:40;35,62
14022;26.07.2024 11:27:45;35,62
14023;26.07.2024 11:27:50;35,62
14024;26.07.2024 11:27:55;35,65
14025;26.07.2024 11:28:00;35,68
14026;26.07.2024 11:28:05;35,65
14027;26.07.2024 11:28:10;35,62
14028;26.07.2024 11:28:15;35,62
14029;26.07.2024 11:28:20;35,62
14030;26.07.2024 11:28:25;35,62
14031;26.07.2024 11:28:30;35,62
14032;26.07.2024 11:28:35;35,54
14033;26.07.2024 11:28:40;35,51
14034;26.07.2024 11:28:45;35,51
14035;26.07.2024 11:28:50;35,51
14036;26.07.2024 11:28:55;35,54
14037;26.07.2024 11:29:00;35,62
14038;26.07.2024 11:29:05;35,62
14039;26.07.2024 11:29:10;35,62
14040;26.07.2024 11:29:15;35,62
14041;26.07.2024 11:29:20;35,62
14042;26.07.2024 11:29:25;35,62
14043;26.07.2024 11:29:30;35,62
14044;26.07.2024 11:29:35;35,62
14045;26.07.2024 11:29:40;35,62
14046;26.07.2024 11:29:45;35,62
14047;26.07.2024 11:29:50;35,62
14048;26.07.2024 11:29:55;35,62
14049;26.07.2024 11:30:00;35,62
14050;26.07.2024 11:30:05;35,62
14051;26.07.2024 11:30:10;35,62
14052;26.07.2024 11:30:15;35,62
14053;26.07.2024 11:30:20;35,62
14054;26.07.2024 11:30:25;35,62
14055;26.07.2024 11:30:30;35,62
14056;26.07.2024 11:30:35;35,62
14057;26.07.2024 11:30:40;35,62
14058;26.07.2024 11:30:45;35,62
14059;26.07.2024 11:30:50;35,62
14060;26.07.2024 11:30:55;35,62
14061;26.07.2024 11:31:00;35,62
14062;26.07.2024 11:31:05;35,62
14063;26.07.2024 11:31:10;35,62
